step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
155,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
156,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
157,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
158,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
159,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
160,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
161,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
162,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
163,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
164,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
165,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
166,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
167,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
168,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
169,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
170,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
171,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
172,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
173,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
174,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
175,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
176,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
177,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
178,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
179,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
180,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
181,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
182,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
183,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
184,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
185,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
186,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
187,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
188,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
189,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
190,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
191,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
192,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
193,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
194,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
195,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
196,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
197,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
198,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
199,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
200,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
201,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
202,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
203,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
204,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
