step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
193,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,88.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,100.0,88.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
194,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
195,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
196,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
197,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
198,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
199,5,interact,"(1, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,100.0,88.0,False,"(1, 3)",onion,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
200,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,88.0,5,interact,3.0588,0.0,3.0,0.0588,100.0,91.0,False,"(1, 2)",onion,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
201,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",100.0,91.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,100.0,91.0,False,"(1, 1)",onion,"(3, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
202,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",100.0,91.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,100.0,91.0,False,"(2, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
203,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",100.0,91.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,100.0,91.0,False,"(3, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
204,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",100.0,91.0,1,"(0, 1)",3.078,0.0,3.0,0.07800000000000001,100.0,94.0,False,"(3, 1)",,"(2, 3)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
205,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",100.0,94.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,94.0,False,"(3, 2)",,"(1, 3)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
206,2,"(1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",100.0,94.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,94.0,False,"(3, 2)",,"(1, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
207,1,"(0, 1)","(3, 2)","(1, 0)",,"(1, 2)","(0, -1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",100.0,94.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,94.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
208,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",100.0,94.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,100.0,97.0,False,"(2, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
209,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",100.0,97.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
210,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",100.0,97.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 3)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
211,4,"(0, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",100.0,97.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
212,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",100.0,97.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 2)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
213,1,"(0, 1)","(1, 2)","(0, -1)",onion,"(2, 1)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",100.0,97.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
214,0,"(0, -1)","(1, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
215,2,"(1, 0)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
216,0,"(0, -1)","(1, 2)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(1, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
217,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
218,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
219,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
220,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
221,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
222,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",100.0,97.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
223,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",100.0,97.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,100.0,97.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
224,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",100.0,97.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,100.0,102.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
225,5,interact,"(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,100.0,102.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
226,5,interact,"(2, 1)","(1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,100.0,102.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
227,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,3,"(-1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,100.0,102.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
228,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,5,interact,3.0555,0.0,3.0,0.05550000000000002,100.0,105.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
229,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,105.0,1,"(0, 1)",-0.004499999999999993,0.0,0.0,-0.004499999999999993,100.0,105.0,False,"(3, 2)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
230,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",100.0,105.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,120.0,105.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
231,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
232,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
233,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
234,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
235,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
236,5,interact,"(1, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(1, 3)",onion,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
237,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,5,interact,3.0588,0.0,3.0,0.0588,120.0,108.0,False,"(1, 2)",onion,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
238,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(1, 1)",onion,"(3, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
239,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(2, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
240,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
241,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,1,"(0, 1)",3.078,0.0,3.0,0.07800000000000001,120.0,111.0,False,"(3, 1)",,"(2, 3)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
242,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",120.0,111.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(3, 2)",,"(1, 3)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
243,2,"(1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",120.0,111.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(3, 2)",,"(1, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
244,1,"(0, 1)","(3, 2)","(1, 0)",,"(1, 2)","(0, -1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",120.0,111.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
245,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",120.0,111.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,120.0,114.0,False,"(2, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
246,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",120.0,114.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
247,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",120.0,114.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 3)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
248,4,"(0, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",120.0,114.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
249,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",120.0,114.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 2)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
250,1,"(0, 1)","(1, 2)","(0, -1)",onion,"(2, 1)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",120.0,114.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
251,0,"(0, -1)","(1, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
252,2,"(1, 0)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
253,0,"(0, -1)","(1, 2)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(1, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
254,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
255,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
