step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
208,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",100.0,94.0,5,interact,0.0,0.0,0.0,0.0,100.0,94.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
209,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",100.0,94.0,1,"(0, 1)",0.0,0.0,0.0,0.0,100.0,94.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
210,3,"(-1, 0)","(1, 2)","(0, -1)",,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",100.0,94.0,1,"(0, 1)",0.0,0.0,0.0,0.0,100.0,94.0,False,"(1, 2)",,"(3, 3)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
211,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",100.0,94.0,3,"(-1, 0)",3.0,0.0,3.0,0.0,100.0,97.0,False,"(1, 2)",dish,"(2, 3)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
212,3,"(-1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",100.0,97.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(1, 2)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
213,0,"(0, -1)","(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",100.0,97.0,1,"(0, 1)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(1, 1)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
214,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",100.0,97.0,5,interact,0.0,0.0,0.0,0.0,100.0,97.0,False,"(2, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
215,2,"(1, 0)","(2, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",100.0,97.0,5,interact,0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
216,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
217,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
218,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
219,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
220,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
221,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
222,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
223,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
224,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
225,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
226,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",100.0,97.0,4,"(0, 0)",0.0,0.0,0.0,0.0,100.0,97.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
227,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",100.0,97.0,2,"(1, 0)",5.0,0.0,5.0,0.0,100.0,102.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
228,1,"(0, 1)","(3, 1)","(1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,0,"(0, -1)",0.0,0.0,0.0,0.0,100.0,102.0,False,"(3, 2)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
229,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(2, 3)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,100.0,102.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
230,1,"(0, 1)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,0,"(0, -1)",0.0,0.0,0.0,0.0,100.0,102.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
231,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,0,"(0, -1)",0.0,0.0,0.0,0.0,100.0,102.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
232,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,2,"(1, 0)",0.0,0.0,0.0,0.0,100.0,102.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
233,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",100.0,102.0,2,"(1, 0)",20.0,20.0,0.0,0.0,120.0,102.0,True,"(2, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
234,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,5,interact,3.0,0.0,3.0,0.0,120.0,105.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
235,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,1,"(0, 1)",0.0,0.0,0.0,0.0,120.0,105.0,False,"(1, 3)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
236,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,105.0,False,"(1, 2)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
237,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 2)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,1,"(0, 1)",0.0,0.0,0.0,0.0,120.0,105.0,False,"(1, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
238,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,120.0,105.0,False,"(2, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
239,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,120.0,105.0,False,"(3, 1)",onion,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
240,5,interact,"(3, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,5,interact,3.0,0.0,3.0,0.0,120.0,108.0,False,"(3, 1)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
241,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,108.0,False,"(3, 2)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
242,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,108.0,False,"(3, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
243,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,108.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
244,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,108.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
245,5,interact,"(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,5,interact,3.0,0.0,3.0,0.0,120.0,111.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
246,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",120.0,111.0,5,interact,0.0,0.0,0.0,0.0,120.0,111.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
247,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",120.0,111.0,1,"(0, 1)",0.0,0.0,0.0,0.0,120.0,111.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
248,3,"(-1, 0)","(1, 2)","(0, -1)",,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",120.0,111.0,1,"(0, 1)",0.0,0.0,0.0,0.0,120.0,111.0,False,"(1, 2)",,"(3, 3)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
249,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",120.0,111.0,3,"(-1, 0)",3.0,0.0,3.0,0.0,120.0,114.0,False,"(1, 2)",dish,"(2, 3)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
250,3,"(-1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",120.0,114.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(1, 2)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
251,0,"(0, -1)","(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",120.0,114.0,1,"(0, 1)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(1, 1)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
252,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",120.0,114.0,5,interact,0.0,0.0,0.0,0.0,120.0,114.0,False,"(2, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
253,2,"(1, 0)","(2, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",120.0,114.0,5,interact,0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
254,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
255,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
256,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
257,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
258,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
259,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
260,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
261,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
262,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
263,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
264,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",120.0,114.0,4,"(0, 0)",0.0,0.0,0.0,0.0,120.0,114.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
265,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,2,"(1, 0)",5.0,0.0,5.0,0.0,120.0,119.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
266,1,"(0, 1)","(3, 1)","(1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,119.0,False,"(3, 2)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
267,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(2, 3)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,120.0,119.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
268,1,"(0, 1)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,119.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
269,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,119.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
270,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,119.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
271,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,119.0,2,"(1, 0)",20.0,20.0,0.0,0.0,140.0,119.0,True,"(2, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
272,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",140.0,119.0,5,interact,3.0,0.0,3.0,0.0,140.0,122.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
273,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,1,"(0, 1)",0.0,0.0,0.0,0.0,140.0,122.0,False,"(1, 3)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
274,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,2,"(1, 0)",0.0,0.0,0.0,0.0,140.0,122.0,False,"(1, 2)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
275,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 2)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,1,"(0, 1)",0.0,0.0,0.0,0.0,140.0,122.0,False,"(1, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
276,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,140.0,122.0,False,"(2, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
