step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
203,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
204,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
205,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
206,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
207,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
208,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
209,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
210,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
211,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
212,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
213,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
214,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
215,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
216,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",60.0,63.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,60.0,63.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
217,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",60.0,63.0,0,"(0, -1)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,60.0,63.0,False,"(3, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
218,5,interact,"(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",60.0,63.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,60.0,63.0,False,"(3, 3)",,"(2, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
219,5,interact,"(3, 3)","(0, 1)",,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",60.0,63.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,60.0,63.0,False,"(3, 3)",,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
220,4,"(0, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",60.0,63.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,60.0,68.0,False,"(3, 3)",,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
221,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,3,"(-1, 0)",0.006300000000000017,0.0,0.0,0.006300000000000017,60.0,68.0,False,"(2, 3)",,"(2, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
222,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,3,"(-1, 0)",-0.013600000000000013,0.0,0.0,-0.013600000000000013,60.0,68.0,False,"(2, 3)",,"(1, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
223,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,60.0,68.0,False,"(2, 3)",,"(1, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
224,2,"(1, 0)","(2, 3)","(0, 1)",,"(1, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,60.0,68.0,False,"(3, 3)",,"(1, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
225,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,2,"(1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,60.0,68.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
226,3,"(-1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,1,"(0, 1)",-0.009840000000000028,0.0,0.0,-0.009840000000000028,60.0,68.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
227,1,"(0, 1)","(3, 3)","(-1, 0)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",60.0,68.0,5,interact,19.616,20.0,0.0,-0.384,80.0,68.0,True,"(3, 3)",,"(2, 3)",,,"(3, 0):empty;(4, 1):empty"
228,2,"(1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(0, 1)",,,"(3, 0):empty;(4, 1):empty",80.0,68.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(1, 3)",,,"(3, 0):empty;(4, 1):empty"
229,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(-1, 0)",,,"(3, 0):empty;(4, 1):empty",80.0,68.0,5,interact,0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
230,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",80.0,68.0,0,"(0, -1)",0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
231,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",80.0,68.0,0,"(0, -1)",0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
232,5,interact,"(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",80.0,68.0,2,"(1, 0)",0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
233,5,interact,"(3, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",80.0,68.0,2,"(1, 0)",0.0,0.0,0.0,0.0,80.0,68.0,False,"(3, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
234,5,interact,"(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",80.0,68.0,5,interact,3.0594,0.0,3.0,0.0594,80.0,71.0,False,"(3, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
235,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
236,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(2, 3)",,"(1, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
237,2,"(1, 0)","(2, 3)","(-1, 0)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
238,4,"(0, 0)","(3, 3)","(1, 0)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
239,5,interact,"(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(3, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
240,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(3, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
241,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(2, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
242,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
243,5,interact,"(2, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,80.0,71.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
244,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",80.0,71.0,5,interact,3.0588,0.0,3.0,0.0588,80.0,74.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
245,4,"(0, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
246,2,"(1, 0)","(2, 3)","(0, 1)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(3, 3)",,"(1, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
247,5,interact,"(3, 3)","(1, 0)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
248,4,"(0, 0)","(3, 3)","(1, 0)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
249,5,interact,"(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,5,interact,-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(3, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
250,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,0,"(0, -1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(3, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
251,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,0,"(0, -1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(2, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
252,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
253,5,interact,"(2, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,80.0,74.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
254,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",80.0,74.0,5,interact,3.078,0.0,3.0,0.07800000000000001,80.0,77.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
255,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",80.0,77.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,77.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
256,1,"(0, 1)","(2, 3)","(0, 1)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",80.0,77.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,77.0,False,"(2, 3)",,"(1, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
257,1,"(0, 1)","(2, 3)","(0, 1)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",80.0,77.0,1,"(0, 1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,77.0,False,"(2, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
258,2,"(1, 0)","(2, 3)","(0, 1)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",80.0,77.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,77.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
259,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",80.0,77.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
260,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
261,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
262,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
263,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
264,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
265,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
266,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
267,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
268,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
269,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
270,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",80.0,80.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,80.0,80.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
